id,name,created_at,updated_at,street1,zip,city,state,metro_id,longitude,latitude,street2,zone_id,store_id,county,deleted_at,opening_hour,closing_hour,store_number,store_group,active,allows_pickup,is_envoy_only,service_area_id,sells_alcohol,tax_exempt
13803,CVS - 2525 N Mesa St (Permanently Closed),2019-01-30 19:24:46.78394,2019-03-25 13:49:45.560034,2525 N Mesa St,79902,El Paso,TX,186,-106.5025725,31.7758527,NULL,2060,60,El Paso County,NULL,7,22,10451,NULL,False,False,False,NULL,False,NULL
9208,Harris Teeter - Clarksburg Village,2018-10-25 20:07:34.883194,2019-03-13 02:32:37.786777,22700 Sweet Shrub Drive,20871,Clarksburg,MD,122,-77.2507529,39.2302232,NULL,1485,6,Montgomery County,NULL,0,24,409,NULL,True,False,False,NULL,False,NULL
11773,CVS - Hempstead Ave,2019-01-17 19:03:18.736298,2019-03-13 14:56:22.467492,814 Hempstead Ave,11552,West Hempstead,NY,209,-73.6588177,40.6880986,NULL,2937,60,Nassau County,NULL,7,22,2780,NULL,True,False,False,NULL,False,NULL
14088,CVS - Samuell Blvd,2019-02-11 19:06:54.700796,2019-03-17 05:47:49.174006,6004 Samuell Blvd,75228,Dallas,TX,3,-96.6991651,32.7916417,NULL,2956,60,Dallas County,NULL,8,22,6966,NULL,True,False,False,NULL,False,NULL
4785,Target - Topeka,2018-03-27 19:23:04.456033,2018-11-29 16:34:59.138693,2120 SW Wanamaker Rd,66614,Topeka,KS,157,-95.7597423,39.0284158,NULL,1703,27,Shawnee County,NULL,8,22,355,NULL,True,False,False,NULL,False,NULL
4784,Target - Maple St,2018-03-27 19:19:20.350812,2018-11-29 16:34:59.150919,7575 Maple St,67209,Wichita,KS,156,-97.4318823,37.6776535,NULL,1702,27,Sedgwick County,NULL,8,22,1943,NULL,True,False,False,NULL,False,NULL
4783,Target - N Maize Rd,2018-03-27 19:18:20.271989,2018-11-29 16:34:59.163016,2727 N Maize Rd,67205,Wichita,KS,156,-97.4653923,37.7325155,NULL,1700,27,Sedgwick County,NULL,7,22,1945,NULL,True,False,False,NULL,False,NULL
2513,Kroger - Edgewood,2017-06-21 18:50:01.416899,2018-12-18 04:17:03.602423,1225 Caroline St Ne,30307,Atlanta,GA,11,-84.348004200000005425863491836935281754,33.756066099999998186831362545490264893,NULL,2828,2,DeKalb County,NULL,0,24,7,NULL,True,False,False,NULL,False,NULL
12605,CVS - High Ridge Rd,2019-01-23 16:00:57.356945,2019-02-07 04:01:31.507159,66 High Ridge Rd,06905,Stamford,CT,215,-73.5499114,41.0736669,NULL,2265,60,Fairfield County,NULL,0,24,343,NULL,True,False,False,NULL,False,NULL
3273,Target - Goodyear West,2017-12-19 19:30:37.521491,2019-01-22 04:23:52.233196,995 S Cotton Ln,85338,Goodyear,AZ,12,-112.4265207,33.4478636,NULL,2886,27,Maricopa County,NULL,8,22,2400,NULL,True,False,False,NULL,False,NULL
8618,ACME - Yonkers,2018-09-27 18:37:18.978805,2018-10-29 21:56:44.60254,660 McLean Ave,10704,Yonkers,NY,212,-73.8765469,40.9094052,NULL,2392,63,Westchester County,NULL,6,24,2417,NULL,True,False,False,NULL,False,NULL
7143,Weis - Brodheadsville,2018-08-20 16:20:59.025802,2018-10-29 21:56:44.617608,924 Weir Lake Road,18322,Brodheadsville,PA,275,-75.4200535,40.9163705,NULL,2621,43,Monroe County,NULL,6,24,151,NULL,True,False,False,NULL,False,NULL
8569,CVS - E Avenue S,2018-09-26 23:39:03.503531,2018-10-29 21:56:44.631847,2521 East Avenue S,93550,Palmdale,CA,266,-118.0843517,34.5595953,NULL,2479,60,Los Angeles County,NULL,7,21,9634,NULL,True,False,False,NULL,False,NULL
8606,ACME - Hoboken,2018-09-27 17:52:11.493657,2018-10-29 21:56:44.646668,614 Clinton St,07030,Hoboken,NJ,210,-74.0339598,40.7454124,NULL,2207,63,Hudson County,NULL,6,24,07030,NULL,True,False,False,NULL,False,NULL
1278,Giant Eagle on Walker Rd,2015-12-23 17:22:59.181861,2018-10-29 21:56:44.660439,31990 Walker Rd,44012,Avon Lake,OH,30,-81.9857813,41.4937648,NULL,475,5,Lorain County,NULL,NULL,NULL,,NULL,True,False,False,NULL,False,NULL
6911,Safeway - Broadway,2018-08-13 21:19:11.328152,2018-10-29 21:56:44.674073,600 S Broadway,94596,Walnut Creek,CA,251,-122.056578,37.8980013,NULL,2406,17,Contra Costa County,NULL,7,24,917,NULL,True,False,False,NULL,False,NULL
4782,Target - E 21st St,2018-03-27 19:17:26.821092,2018-11-29 16:34:59.174634,10800 E 21st St N,67206,Wichita,KS,156,-97.2123712,37.724525,NULL,1699,27,Sedgwick County,NULL,7,23,1944,NULL,True,False,False,NULL,False,NULL
11333,CVS - 8601 Martin Luther King Jr Hwy,2019-01-15 20:05:42.457185,2019-03-13 02:35:57.9921,8601 Martin Luther King Jr. Hwy,20706,Lanham,MD,122,-76.8580875,38.9372531,NULL,2927,60,Prince George's County,NULL,8,22,3047,NULL,True,False,False,NULL,False,NULL
11149,CVS - Hillsborough St,2019-01-14 15:55:12.641518,2019-02-05 04:00:41.365523,3001 Hillsborough St Suite 100,27607,Raleigh,NC,31,-78.6763252,35.7893855,NULL,418,60,Wake County,NULL,0,24,10682,NULL,True,False,False,NULL,False,NULL
2512,Kroger - Woodstock Crossing,2017-06-21 18:48:47.95696,2018-10-29 21:56:44.703912,12050 Highway 92 Suite 112,30188,Woodstock,GA,11,-84.4858512999999931025740806944668293,34.087727499999999736246536485850811005,NULL,1133,2,Cherokee County,NULL,6,24,6,NULL,True,False,False,NULL,False,NULL
2514,Kroger - Crabapple,2017-06-21 18:50:48.858587,2018-10-29 21:56:44.733299,12460 Crabapple Rd,30004,Alpharetta,GA,11,-84.357201299999999832834873814135789871,34.085193300000000249383447226136922836,NULL,128,2,Fulton County,NULL,6,24,8,NULL,True,False,False,NULL,False,NULL
224,Publix - Collins Ave,2015-08-17 06:24:40.402604,2019-04-29 17:20:50.958453,18330 Collins Ave,33160,Sunny Isles Beach,FL,8,-80.121030000000004633875505533069372177,25.946500000000000341060513164848089218,NULL,179,1,Miami-Dade County,NULL,7,23,8_224,NULL,False,False,False,NULL,False,NULL
334,Publix - Boynton Plaza,2015-08-17 19:42:24.507391,2019-04-29 17:20:50.958453,133 Congress Ave,33436,Boynton Beach,FL,8,-80.09054000000000428372004535049200058,26.526337000000001609123501111753284931,NULL,227,1,Palm Beach County,NULL,7,23,8_334,NULL,True,False,False,NULL,False,NULL
4765,Dillons - Derby Marketplace,2018-03-27 16:48:30.204139,2018-10-29 21:57:28.934593,1624 N Rock Rd,67037,Derby,KS,156,-97.2411826,37.563761,NULL,1697,42,Sedgwick County,NULL,0,24,83,NULL,True,False,False,NULL,False,NULL
4824,Target - Flowood,2018-04-02 15:14:51.5427,2018-11-29 16:34:59.126877,170 Promenade Blvd,39232,Flowood,MS,153,-90.0611652,32.3435536,NULL,1903,27,Rankin County,NULL,8,23,1920,NULL,True,False,False,NULL,False,NULL
2517,Kroger - Ansley Mall,2017-06-21 18:53:05.81155,2019-01-21 15:09:38.890508,1700 Monroe Drive Ne,30324,Atlanta,GA,11,-84.37304050000000188447302207350730896,33.8004883999999989896423358004540205,NULL,1118,2,Fulton County,NULL,6,24,11,NULL,True,False,False,NULL,False,NULL
12479,CVS - Silver Ln,2019-01-21 21:29:09.491604,2019-02-07 04:01:29.096567,972 Silver Ln,06118,East Hartford,CT,207,-72.601349,41.7662442,NULL,2422,60,Hartford County,NULL,8,22,85,NULL,True,False,False,NULL,False,NULL
2515,Kroger - Windward Commons,2017-06-21 18:51:32.517694,2018-10-29 21:56:44.7473,12870 State Highway 9,30004,Alpharetta,GA,11,-84.277776099999996972655935678631067276,34.096278599999997993563738418743014336,NULL,1096,2,Fulton County,NULL,6,24,9,NULL,True,False,False,NULL,False,NULL
2516,Kroger - Battle Ridge Pavilion,2017-06-21 18:52:16.3751,2018-10-29 21:56:44.761489,"1690 Powder Springs Rd Sw, Marietta, GA ",30064,Marietta,GA,11,-84.602352400000015109071682672947645187,33.908043500000012215878086863085627556,NULL,142,2,Cobb County,NULL,6,24,10,NULL,True,False,False,NULL,False,NULL
11385,CVS - Lanham-Severne Rd,2019-01-15 20:06:09.553086,2019-03-13 02:36:26.195366,9420 Lanham-Severn Rd,20706,Seabrook,MD,122,-76.8467352,38.9733096,NULL,2927,60,Prince George's County,NULL,8,22,1516,NULL,True,False,False,NULL,False,NULL
4099,Winn Dixie - Port St. John,2018-02-19 21:31:32.256879,2019-03-14 01:31:16.367264,6257 US Hwy 1,32927,Port St John,FL,25,-80.7685863,28.4710858,NULL,347,26,Brevard County,NULL,7,22,2329,NULL,True,False,False,NULL,True,NULL
2518,Kroger - Howell Mill Square,2017-06-21 18:53:42.050935,2018-10-29 21:56:44.792618,1715 Howell Mill Rd Nw,30318,Atlanta,GA,11,-84.41470019999999863102857489138841629,33.801169600000001480566425016149878502,NULL,699,2,Fulton County,NULL,0,24,12,NULL,True,False,False,NULL,False,NULL
11150,CVS - Landmark Dr,2019-01-14 15:55:13.194805,2019-02-05 04:00:41.381626,2411 Landmark Dr,27607,Raleigh,NC,31,-78.6985022,35.8159491,NULL,419,60,Wake County,NULL,0,24,10863,NULL,True,False,False,NULL,False,NULL
4869,Target - Riverdale,2018-04-05 19:58:25.05744,2018-11-29 16:34:59.115198,1135 W Riverdale Rd,84405,Riverdale,UT,142,-112.0068367,41.1731449,NULL,1819,27,Weber County,NULL,8,23,1753,NULL,True,False,False,NULL,False,NULL
8361,Meijer - Route 22 3,2018-09-26 16:22:11.550297,2018-10-31 16:43:17.775683,3911 W State Route 22 3,45140,Loveland,OH,64,-84.2925966,39.2923448,NULL,876,73,,NULL,0,24,150,NULL,False,True,False,NULL,False,NULL
2519,Kroger - Sage Hill Shopping Center,2017-06-21 18:54:54.00176,2018-10-29 21:56:44.808728,1799 Briarcliff Rd Ne,30306,Atlanta,GA,11,-84.336402100000000814361555967479944229,33.804163199999997857503331033512949944,NULL,1118,2,DeKalb County,NULL,6,24,13,NULL,True,False,False,NULL,False,NULL
7067,Vons - Palmdale,2018-08-17 16:44:01.871385,2018-10-29 21:56:44.822711,3027 Rancho Vista Blvd P,93551,Palmdale,CA,266,-118.1842437,34.6034114,NULL,2479,45,Los Angeles County,NULL,5,24,3017,NULL,True,False,False,NULL,False,NULL
8614,ACME - Weehawken,2018-09-27 17:52:15.705121,2018-10-29 21:56:44.836656,4100 Park Ave,07086,Weehawken,NJ,210,-74.0202808,40.7741211,NULL,2706,63,Hudson County,NULL,9,21,1893,NULL,True,False,False,NULL,False,NULL
10763,CVS - Nolensville Rd,2019-01-14 15:40:09.819993,2019-03-13 03:19:12.339391,4709 Nolensville Rd,37211,Nashville,TN,2,-86.7193285,36.0675782,NULL,2944,60,Davidson County,NULL,8,21,7626,NULL,True,False,False,NULL,False,NULL
6363,Target - Westbury,2018-06-25 23:59:58.883441,2019-03-13 05:31:38.924236,999 Corporate Dr,11590,Westbury,NY,209,-73.6008182,40.741667,NULL,2937,27,Nassau County,NULL,8,24,1139,NULL,True,False,False,NULL,False,NULL
11800,CVS - 399 Jerusalem Ave,2019-01-17 19:03:32.639814,2019-03-13 14:53:22.112822,399 Jerusalem Ave,11801,Hicksville,NY,209,-73.5184134,40.7511131,NULL,2938,60,Nassau County,NULL,8,22,6237,NULL,True,False,False,NULL,False,NULL
11763,CVS - Portion Rd,2019-01-17 19:03:13.632559,2019-03-13 14:59:19.840791,729 Portion Rd,11779,Ronkonkoma,NY,209,-73.0825385,40.8325938,NULL,2939,60,Suffolk County,NULL,8,22,2286,NULL,True,False,False,NULL,False,NULL
10563,CVS Racetrack Rd NE,2019-01-14 15:24:02.133204,2019-02-05 04:00:30.427659,434 Racetrack Rd Ne,32547,Fort Walton Beach,FL,42,-86.5986548,30.4421078,NULL,525,60,Okaloosa County,NULL,8,22,4440,NULL,True,False,False,NULL,False,NULL
10614,CVS Duval Station Rd,2019-01-14 15:28:38.183415,2019-02-05 04:00:31.372242,50 Duval Station Rd,32218,Jacksonville,FL,15,-81.624742,30.4894652,NULL,235,60,Duval County,NULL,8,22,4415,NULL,True,False,False,NULL,False,NULL
8609,ACME - Kenilworth,2018-09-27 17:52:13.254468,2018-10-29 21:56:44.851824,801 Kenilworth Blvd,07033,Kenilworth,NJ,210,-74.281517,40.6780468,NULL,2200,63,Union County,NULL,9,21,1096,NULL,True,False,False,NULL,False,NULL
8613,ACME - Warren,2018-09-27 17:52:15.17611,2018-10-29 21:56:44.869696,177 Washington Valley Rd,07059,Warren,NJ,210,-74.496889,40.6153743,NULL,2201,63,Somerset County,NULL,7,23,2675,NULL,True,False,False,NULL,False,NULL
2086,Harris Teeter - Village at Chesnut,2017-03-02 21:09:57.751097,2018-10-29 21:56:44.885252,136 Merrimon Ave,28801,Asheville,NC,57,-82.553664900000001125590642914175987244,35.60388880000000000336513039655983448,NULL,846,6,Buncombe County,NULL,0,24,348,NULL,True,False,False,NULL,False,NULL
6909,Safeway - Alamo Plaza,2018-08-13 21:19:10.096649,2018-10-29 21:56:44.900189,200 Alamo Plaza,94507,Alamo,CA,251,-122.035163,37.8508355,NULL,2406,17,Contra Costa County,NULL,7,24,962,NULL,True,False,False,NULL,False,NULL
8611,ACME - Montclair,2018-09-27 17:52:14.212849,2018-10-29 21:56:44.915489,510 Valley Rd,07043,Montclair,NJ,210,-74.2077622,40.8371257,NULL,2205,63,Essex County,NULL,9,21,1764,NULL,True,False,False,NULL,False,NULL
3762,Target - Alexandria,2018-02-09 15:11:57.189327,2019-05-06 20:32:48.187262,3101 Jefferson Davis Hwy,22305,Alexandria,VA,122,-77.0494859,38.834345,NULL,2931,27,,NULL,8,24,1076,NULL,True,False,False,NULL,True,NULL
12481,CVS - 330 Main St,2019-01-21 21:29:10.549978,2019-02-07 04:01:29.136738,330 Main St,06032,Farmington,CT,207,-72.8440242,41.704587,NULL,2424,60,Hartford County,NULL,8,22,145,NULL,True,False,False,NULL,False,NULL
12482,CVS - Talcottville Rd,2019-01-21 21:29:11.097793,2019-02-07 04:01:29.156494,142 Talcottville Rd,06066,Vernon,CT,207,-72.4939135,41.8308815,NULL,2422,60,Tolland County,NULL,0,24,231,NULL,True,False,False,NULL,False,NULL
12483,CVS - 839 Farmington Ave,2019-01-21 21:29:11.754366,2019-02-07 04:01:29.176819,839 Farmington Ave,06010,Bristol,CT,207,-72.9158706,41.6935429,NULL,2424,60,Hartford County,NULL,0,24,288,NULL,True,False,False,NULL,False,NULL
12484,CVS - Columbus Blvd,2019-01-21 21:29:12.306102,2019-02-07 04:01:29.198033,177 Columbus Blvd,06051,New Britain,CT,207,-72.7766858,41.6664485,NULL,2424,60,Hartford County,NULL,8,22,294,NULL,True,False,False,NULL,False,NULL
4924,Target - Osage Beach,2018-04-06 04:01:37.14874,2019-05-13 05:23:34.677799,919 Highway D,65065,Osage Beach,MO,161,-92.6029339,38.16112,NULL,1801,27,Miller County,NULL,8,22,1914,NULL,True,False,False,NULL,True,NULL
12485,CVS - 976 Farmington Ave,2019-01-21 21:29:12.82245,2019-02-07 04:01:29.227172,976 Farmington Ave,06107,West Hartford,CT,207,-72.7441552,41.7616279,NULL,2424,60,Hartford County,NULL,8,21,333,NULL,True,False,False,NULL,False,NULL
